"month","year","logan2013","bear2015","weber2014"
5,1160,NA,NA,NA
6,1160,NA,NA,NA
7,1160,NA,NA,NA
8,1160,NA,NA,NA
9,1160,NA,NA,NA
10,1160,NA,NA,NA
11,1160,NA,NA,NA
12,1160,NA,NA,NA
1,1161,NA,NA,NA
2,1161,NA,NA,NA
3,1161,NA,NA,NA
4,1161,NA,NA,NA
5,1161,NA,NA,NA
6,1161,NA,NA,NA
7,1161,NA,NA,NA
8,1161,NA,NA,NA
9,1161,NA,NA,NA
10,1161,NA,NA,NA
11,1161,NA,NA,NA
12,1161,NA,NA,NA
1,1162,NA,NA,NA
2,1162,NA,NA,NA
3,1162,NA,NA,NA
4,1162,NA,NA,NA
5,1162,NA,NA,NA
6,1162,NA,NA,NA
7,1162,NA,NA,NA
8,1162,NA,NA,NA
9,1162,NA,NA,NA
10,1162,NA,NA,NA
11,1162,NA,NA,NA
12,1162,NA,NA,NA
1,1163,NA,NA,NA
2,1163,NA,NA,NA
3,1163,NA,NA,NA
4,1163,NA,NA,NA
5,1163,NA,NA,NA
6,1163,NA,NA,NA
7,1163,NA,NA,NA
8,1163,NA,NA,NA
9,1163,NA,NA,NA
10,1163,NA,NA,NA
11,1163,NA,NA,NA
12,1163,NA,NA,NA
1,1164,NA,NA,NA
2,1164,NA,NA,NA
3,1164,NA,NA,NA
4,1164,NA,NA,NA
5,1164,NA,NA,NA
6,1164,NA,NA,NA
7,1164,NA,NA,NA
8,1164,NA,NA,NA
9,1164,NA,NA,NA
10,1164,NA,NA,NA
11,1164,NA,NA,NA
12,1164,NA,NA,NA
1,1165,NA,NA,NA
2,1165,NA,NA,NA
3,1165,NA,NA,NA
4,1165,NA,NA,NA
5,1165,NA,NA,NA
6,1165,NA,NA,NA
7,1165,NA,NA,NA
8,1165,NA,NA,NA
9,1165,NA,NA,NA
10,1165,NA,NA,NA
11,1165,NA,NA,NA
12,1165,NA,NA,NA
1,1166,NA,NA,NA
2,1166,NA,NA,NA
3,1166,NA,NA,NA
4,1166,NA,NA,NA
5,1166,NA,NA,NA
6,1166,NA,NA,NA
7,1166,NA,NA,NA
8,1166,NA,NA,NA
9,1166,NA,NA,NA
10,1166,NA,NA,NA
11,1166,NA,NA,NA
12,1166,NA,NA,NA
1,1167,NA,NA,NA
2,1167,NA,NA,NA
3,1167,NA,NA,NA
4,1167,NA,NA,NA
5,1167,NA,NA,NA
6,1167,NA,NA,NA
7,1167,NA,NA,NA
8,1167,NA,NA,NA
9,1167,NA,NA,NA
10,1167,NA,NA,NA
11,1167,NA,NA,NA
12,1167,NA,NA,NA
1,1168,NA,NA,NA
2,1168,NA,NA,NA
3,1168,NA,NA,NA
4,1168,NA,NA,NA
5,1168,NA,NA,NA
6,1168,NA,NA,NA
7,1168,NA,NA,NA
8,1168,NA,NA,NA
9,1168,NA,NA,NA
10,1168,NA,NA,NA
11,1168,NA,NA,NA
12,1168,NA,NA,NA
1,1169,NA,NA,NA
2,1169,NA,NA,NA
3,1169,NA,NA,NA
4,1169,NA,NA,NA
5,1169,NA,NA,NA
6,1169,NA,NA,NA
7,1169,NA,NA,NA
8,1169,NA,NA,NA
9,1169,NA,NA,NA
10,1169,NA,NA,NA
11,1169,NA,NA,NA
12,1169,NA,NA,NA
1,1170,NA,NA,NA
2,1170,NA,NA,NA
3,1170,NA,NA,NA
4,1170,NA,NA,NA
5,1170,NA,NA,NA
6,1170,NA,NA,NA
7,1170,NA,NA,NA
8,1170,NA,NA,NA
9,1170,NA,NA,NA
10,1170,NA,NA,NA
11,1170,NA,NA,NA
12,1170,NA,NA,NA
1,1171,NA,NA,NA
2,1171,NA,NA,NA
3,1171,NA,NA,NA
4,1171,NA,NA,NA
5,1171,NA,NA,NA
6,1171,NA,NA,NA
7,1171,NA,NA,NA
8,1171,NA,NA,NA
9,1171,NA,NA,NA
10,1171,NA,NA,NA
11,1171,NA,NA,NA
12,1171,NA,NA,NA
1,1172,NA,NA,NA
2,1172,NA,NA,NA
3,1172,NA,NA,NA
4,1172,NA,NA,NA
5,1172,NA,NA,NA
6,1172,NA,NA,NA
7,1172,NA,NA,NA
8,1172,NA,NA,NA
9,1172,NA,NA,NA
10,1172,NA,NA,NA
11,1172,NA,NA,NA
12,1172,NA,NA,NA
1,1173,NA,NA,NA
2,1173,NA,NA,NA
3,1173,NA,NA,NA
4,1173,NA,NA,NA
5,1173,NA,NA,NA
6,1173,NA,NA,NA
7,1173,NA,NA,NA
8,1173,NA,NA,NA
9,1173,NA,NA,NA
10,1173,NA,NA,NA
11,1173,NA,NA,NA
12,1173,NA,NA,NA
1,1174,NA,NA,NA
2,1174,NA,NA,NA
3,1174,NA,NA,NA
4,1174,NA,NA,NA
5,1174,NA,NA,NA
6,1174,NA,NA,NA
7,1174,NA,NA,NA
8,1174,NA,NA,NA
9,1174,NA,NA,NA
10,1174,NA,NA,NA
11,1174,NA,NA,NA
12,1174,NA,NA,NA
1,1175,NA,NA,NA
2,1175,NA,NA,NA
3,1175,NA,NA,NA
4,1175,NA,NA,NA
5,1175,NA,NA,NA
6,1175,NA,NA,NA
7,1175,NA,NA,NA
8,1175,NA,NA,NA
9,1175,NA,NA,NA
10,1175,NA,NA,NA
11,1175,NA,NA,NA
12,1175,NA,NA,NA
1,1176,NA,NA,NA
2,1176,NA,NA,NA
3,1176,NA,NA,NA
4,1176,NA,NA,NA
5,1176,NA,NA,NA
6,1176,NA,NA,NA
7,1176,NA,NA,NA
8,1176,NA,NA,NA
9,1176,NA,NA,NA
10,1176,NA,NA,NA
11,1176,NA,NA,NA
12,1176,NA,NA,NA
1,1177,NA,NA,NA
2,1177,NA,NA,NA
3,1177,NA,NA,NA
4,1177,NA,NA,NA
5,1177,NA,NA,NA
6,1177,NA,NA,NA
7,1177,NA,NA,NA
8,1177,NA,NA,NA
9,1177,NA,NA,NA
10,1177,NA,NA,NA
11,1177,NA,NA,NA
12,1177,NA,NA,NA
1,1178,NA,NA,NA
2,1178,NA,NA,NA
3,1178,NA,NA,NA
4,1178,NA,NA,NA
5,1178,NA,NA,NA
6,1178,NA,NA,NA
7,1178,NA,NA,NA
8,1178,NA,NA,NA
9,1178,NA,NA,NA
10,1178,NA,NA,NA
11,1178,NA,NA,NA
12,1178,NA,NA,NA
1,1179,NA,NA,NA
2,1179,NA,NA,NA
3,1179,NA,NA,NA
4,1179,NA,NA,NA
5,1179,NA,NA,NA
6,1179,NA,NA,NA
7,1179,NA,NA,NA
8,1179,NA,NA,NA
9,1179,NA,NA,NA
10,1179,NA,NA,NA
11,1179,NA,NA,NA
12,1179,NA,NA,NA
1,1180,NA,NA,NA
2,1180,NA,NA,NA
3,1180,NA,NA,NA
4,1180,NA,NA,NA
5,1180,NA,NA,NA
6,1180,NA,NA,NA
7,1180,NA,NA,NA
8,1180,NA,NA,NA
9,1180,NA,NA,NA
10,1180,NA,NA,NA
11,1180,NA,NA,NA
12,1180,NA,NA,NA
1,1181,NA,NA,NA
2,1181,NA,NA,NA
3,1181,NA,NA,NA
4,1181,NA,NA,NA
5,1181,NA,NA,NA
6,1181,NA,NA,NA
7,1181,NA,NA,NA
8,1181,NA,NA,NA
9,1181,NA,NA,NA
10,1181,NA,NA,NA
11,1181,NA,NA,NA
12,1181,NA,NA,NA
1,1182,NA,NA,NA
2,1182,NA,NA,NA
3,1182,NA,NA,NA
4,1182,NA,NA,NA
5,1182,NA,NA,NA
6,1182,NA,NA,NA
7,1182,NA,NA,NA
8,1182,NA,NA,NA
9,1182,NA,NA,NA
10,1182,NA,NA,NA
11,1182,NA,NA,NA
12,1182,NA,NA,NA
1,1183,NA,NA,NA
2,1183,NA,NA,NA
3,1183,NA,NA,NA
4,1183,NA,NA,NA
5,1183,NA,NA,NA
6,1183,NA,NA,NA
7,1183,NA,NA,NA
8,1183,NA,NA,NA
9,1183,NA,NA,NA
10,1183,NA,NA,NA
11,1183,NA,NA,NA
12,1183,NA,NA,NA
1,1184,NA,NA,NA
2,1184,NA,NA,NA
3,1184,NA,NA,NA
4,1184,NA,NA,NA
5,1184,NA,NA,NA
6,1184,NA,NA,NA
7,1184,NA,NA,NA
8,1184,NA,NA,NA
9,1184,NA,NA,NA
10,1184,NA,NA,NA
11,1184,NA,NA,NA
12,1184,NA,NA,NA
1,1185,NA,NA,NA
2,1185,NA,NA,NA
3,1185,NA,NA,NA
4,1185,NA,NA,NA
5,1185,NA,NA,NA
6,1185,NA,NA,NA
7,1185,NA,NA,NA
8,1185,NA,NA,NA
9,1185,NA,NA,NA
10,1185,NA,NA,NA
11,1185,NA,NA,NA
12,1185,NA,NA,NA
1,1186,NA,NA,NA
2,1186,NA,NA,NA
3,1186,NA,NA,NA
4,1186,NA,NA,NA
5,1186,NA,NA,NA
6,1186,NA,NA,NA
7,1186,NA,NA,NA
8,1186,NA,NA,NA
9,1186,NA,NA,NA
10,1186,NA,NA,NA
11,1186,NA,NA,NA
12,1186,NA,NA,NA
1,1187,NA,NA,NA
2,1187,NA,NA,NA
3,1187,NA,NA,NA
4,1187,NA,NA,NA
5,1187,NA,NA,NA
6,1187,NA,NA,NA
7,1187,NA,NA,NA
8,1187,NA,NA,NA
9,1187,NA,NA,NA
10,1187,NA,NA,NA
11,1187,NA,NA,NA
12,1187,NA,NA,NA
1,1188,NA,NA,NA
2,1188,NA,NA,NA
3,1188,NA,NA,NA
4,1188,NA,NA,NA
5,1188,NA,NA,NA
6,1188,NA,NA,NA
7,1188,NA,NA,NA
8,1188,NA,NA,NA
9,1188,NA,NA,NA
10,1188,NA,NA,NA
11,1188,NA,NA,NA
12,1188,NA,NA,NA
1,1189,NA,NA,NA
2,1189,NA,NA,NA
3,1189,NA,NA,NA
4,1189,NA,NA,NA
5,1189,NA,NA,NA
6,1189,NA,NA,NA
7,1189,NA,NA,NA
8,1189,NA,NA,NA
9,1189,NA,NA,NA
10,1189,NA,NA,NA
11,1189,NA,NA,NA
12,1189,NA,NA,NA
1,1190,NA,NA,NA
2,1190,NA,NA,NA
3,1190,NA,NA,NA
4,1190,NA,NA,NA
5,1190,NA,NA,NA
6,1190,NA,NA,NA
7,1190,NA,NA,NA
8,1190,NA,NA,NA
9,1190,NA,NA,NA
10,1190,NA,NA,NA
11,1190,NA,NA,NA
12,1190,NA,NA,NA
1,1191,NA,NA,NA
2,1191,NA,NA,NA
3,1191,NA,NA,NA
4,1191,NA,NA,NA
5,1191,NA,NA,NA
6,1191,NA,NA,NA
7,1191,NA,NA,NA
8,1191,NA,NA,NA
9,1191,NA,NA,NA
10,1191,NA,NA,NA
11,1191,NA,NA,NA
12,1191,NA,NA,NA
1,1192,NA,NA,NA
2,1192,NA,NA,NA
3,1192,NA,NA,NA
4,1192,NA,NA,NA
5,1192,NA,NA,NA
6,1192,NA,NA,NA
7,1192,NA,NA,NA
8,1192,NA,NA,NA
9,1192,NA,NA,NA
10,1192,NA,NA,NA
11,1192,NA,NA,NA
12,1192,NA,NA,NA
1,1193,NA,NA,NA
2,1193,NA,NA,NA
3,1193,NA,NA,NA
4,1193,NA,NA,NA
5,1193,NA,NA,NA
6,1193,NA,NA,NA
7,1193,NA,NA,NA
8,1193,NA,NA,NA
9,1193,NA,NA,NA
10,1193,NA,NA,NA
11,1193,NA,NA,NA
12,1193,NA,NA,NA
1,1194,NA,NA,NA
2,1194,NA,NA,NA
3,1194,NA,NA,NA
4,1194,NA,NA,NA
5,1194,NA,NA,NA
6,1194,NA,NA,NA
7,1194,NA,NA,NA
8,1194,NA,NA,NA
9,1194,NA,NA,NA
10,1194,NA,NA,NA
11,1194,NA,NA,NA
12,1194,NA,NA,NA
1,1195,NA,NA,NA
2,1195,NA,NA,NA
3,1195,NA,NA,NA
4,1195,NA,NA,NA
5,1195,NA,NA,NA
6,1195,NA,NA,NA
7,1195,NA,NA,NA
8,1195,NA,NA,NA
9,1195,NA,NA,NA
10,1195,NA,NA,NA
11,1195,NA,NA,NA
12,1195,NA,NA,NA
1,1196,NA,NA,NA
2,1196,NA,NA,NA
3,1196,NA,NA,NA
4,1196,NA,NA,NA
5,1196,NA,NA,NA
6,1196,NA,NA,NA
7,1196,NA,NA,NA
8,1196,NA,NA,NA
9,1196,NA,NA,NA
10,1196,NA,NA,NA
11,1196,NA,NA,NA
12,1196,NA,NA,NA
1,1197,NA,NA,NA
2,1197,NA,NA,NA
3,1197,NA,NA,NA
4,1197,NA,NA,NA
5,1197,NA,NA,NA
6,1197,NA,NA,NA
7,1197,NA,NA,NA
8,1197,NA,NA,NA
9,1197,NA,NA,NA
10,1197,NA,NA,NA
11,1197,NA,NA,NA
12,1197,NA,NA,NA
1,1198,NA,NA,NA
2,1198,NA,NA,NA
3,1198,NA,NA,NA
4,1198,NA,NA,NA
5,1198,NA,NA,NA
6,1198,NA,NA,NA
7,1198,NA,NA,NA
8,1198,NA,NA,NA
9,1198,NA,NA,NA
10,1198,NA,NA,NA
11,1198,NA,NA,NA
12,1198,NA,NA,NA
1,1199,NA,NA,NA
2,1199,NA,NA,NA
3,1199,NA,NA,NA
4,1199,NA,NA,NA
5,1199,NA,NA,NA
6,1199,NA,NA,NA
7,1199,NA,NA,NA
8,1199,NA,NA,NA
9,1199,NA,NA,NA
10,1199,NA,NA,NA
11,1199,NA,NA,NA
12,1199,NA,NA,NA
1,1200,NA,NA,NA
2,1200,NA,NA,NA
3,1200,NA,NA,NA
4,1200,NA,NA,NA
5,1200,NA,NA,NA
6,1200,NA,NA,NA
7,1200,NA,NA,NA
8,1200,NA,NA,NA
9,1200,NA,NA,NA
10,1200,NA,NA,NA
11,1200,NA,NA,NA
12,1200,NA,NA,NA
1,1201,NA,NA,NA
2,1201,NA,NA,NA
3,1201,NA,NA,NA
4,1201,NA,NA,NA
5,1201,NA,NA,NA
6,1201,NA,NA,NA
7,1201,NA,NA,NA
8,1201,NA,NA,NA
9,1201,NA,NA,NA
10,1201,NA,NA,NA
11,1201,NA,NA,NA
12,1201,NA,NA,NA
1,1202,NA,NA,NA
2,1202,NA,NA,NA
3,1202,NA,NA,NA
4,1202,NA,NA,NA
5,1202,NA,NA,NA
6,1202,NA,NA,NA
7,1202,NA,NA,NA
8,1202,NA,NA,NA
9,1202,NA,NA,NA
10,1202,NA,NA,NA
11,1202,NA,NA,NA
12,1202,NA,NA,NA
1,1203,NA,NA,NA
2,1203,NA,NA,NA
3,1203,NA,NA,NA
4,1203,NA,NA,NA
5,1203,NA,NA,NA
6,1203,NA,NA,NA
7,1203,NA,NA,NA
8,1203,NA,NA,NA
9,1203,NA,NA,NA
10,1203,NA,NA,NA
11,1203,NA,NA,NA
12,1203,NA,NA,NA
1,1204,NA,NA,NA
2,1204,NA,NA,NA
3,1204,NA,NA,NA
4,1204,NA,NA,NA
5,1204,NA,NA,NA
6,1204,NA,NA,NA
7,1204,NA,NA,NA
8,1204,NA,NA,NA
9,1204,NA,NA,NA
10,1204,NA,NA,NA
11,1204,NA,NA,NA
12,1204,NA,NA,NA
1,1205,NA,NA,NA
2,1205,NA,NA,NA
3,1205,NA,NA,NA
4,1205,NA,NA,NA
5,1205,NA,NA,NA
6,1205,NA,NA,NA
7,1205,NA,NA,NA
8,1205,NA,NA,NA
9,1205,NA,NA,NA
10,1205,NA,NA,NA
11,1205,NA,NA,NA
12,1205,NA,NA,NA
1,1206,NA,NA,NA
2,1206,NA,NA,NA
3,1206,NA,NA,NA
4,1206,NA,NA,NA
5,1206,NA,NA,NA
6,1206,NA,NA,NA
7,1206,NA,NA,NA
8,1206,NA,NA,NA
9,1206,NA,NA,NA
10,1206,NA,NA,NA
11,1206,NA,NA,NA
12,1206,NA,NA,NA
1,1207,NA,NA,NA
2,1207,NA,NA,NA
3,1207,NA,NA,NA
4,1207,NA,NA,NA
5,1207,NA,NA,NA
6,1207,NA,NA,NA
7,1207,NA,NA,NA
8,1207,NA,NA,NA
9,1207,NA,NA,NA
10,1207,NA,NA,NA
11,1207,NA,NA,NA
12,1207,NA,NA,NA
1,1208,NA,NA,NA
2,1208,NA,NA,NA
3,1208,NA,NA,NA
4,1208,NA,NA,NA
5,1208,NA,NA,NA
6,1208,NA,NA,NA
7,1208,NA,NA,NA
8,1208,NA,NA,NA
9,1208,NA,NA,NA
10,1208,NA,NA,NA
11,1208,NA,NA,NA
12,1208,NA,NA,NA
1,1209,NA,NA,NA
2,1209,NA,NA,NA
3,1209,NA,NA,NA
4,1209,NA,NA,NA
5,1209,NA,NA,NA
6,1209,NA,NA,NA
7,1209,NA,NA,NA
8,1209,NA,NA,NA
9,1209,NA,NA,NA
10,1209,NA,NA,NA
11,1209,NA,NA,NA
12,1209,NA,NA,NA
1,1210,NA,NA,NA
2,1210,NA,NA,NA
3,1210,NA,NA,NA
4,1210,NA,NA,NA
5,1210,NA,NA,NA
6,1210,NA,NA,NA
7,1210,NA,NA,NA
8,1210,NA,NA,NA
9,1210,NA,NA,NA
10,1210,NA,NA,NA
11,1210,NA,NA,NA
12,1210,NA,NA,NA
1,1211,NA,NA,NA
2,1211,NA,NA,NA
3,1211,NA,NA,NA
4,1211,NA,NA,NA
5,1211,NA,NA,NA
6,1211,NA,NA,NA
7,1211,NA,NA,NA
8,1211,NA,NA,NA
9,1211,NA,NA,NA
10,1211,NA,NA,NA
11,1211,NA,NA,NA
12,1211,NA,NA,NA
1,1212,NA,NA,NA
2,1212,NA,NA,NA
3,1212,NA,NA,NA
4,1212,NA,NA,NA
5,1212,NA,NA,NA
6,1212,NA,NA,NA
7,1212,NA,NA,NA
8,1212,NA,NA,NA
9,1212,NA,NA,NA
10,1212,NA,NA,NA
11,1212,NA,NA,NA
12,1212,NA,NA,NA
1,1213,NA,NA,NA
2,1213,NA,NA,NA
3,1213,NA,NA,NA
4,1213,NA,NA,NA
5,1213,NA,NA,NA
6,1213,NA,NA,NA
7,1213,NA,NA,NA
8,1213,NA,NA,NA
9,1213,NA,NA,NA
10,1213,NA,NA,NA
11,1213,NA,NA,NA
12,1213,NA,NA,NA
1,1214,NA,NA,NA
2,1214,NA,NA,NA
3,1214,NA,NA,NA
4,1214,NA,NA,NA
5,1214,NA,NA,NA
6,1214,NA,NA,NA
7,1214,NA,NA,NA
8,1214,NA,NA,NA
9,1214,NA,NA,NA
10,1214,NA,NA,NA
11,1214,NA,NA,NA
12,1214,NA,NA,NA
1,1215,NA,NA,NA
2,1215,NA,NA,NA
3,1215,NA,NA,NA
4,1215,NA,NA,NA
5,1215,NA,NA,NA
6,1215,NA,NA,NA
7,1215,NA,NA,NA
8,1215,NA,NA,NA
9,1215,NA,NA,NA
10,1215,NA,NA,NA
11,1215,NA,NA,NA
12,1215,NA,NA,NA
1,1216,NA,NA,NA
2,1216,NA,NA,NA
3,1216,NA,NA,NA
4,1216,NA,NA,NA
5,1216,NA,NA,NA
6,1216,NA,NA,NA
7,1216,NA,NA,NA
8,1216,NA,NA,NA
9,1216,NA,NA,NA
10,1216,NA,NA,NA
11,1216,NA,NA,NA
12,1216,NA,NA,NA
1,1217,NA,NA,NA
2,1217,NA,NA,NA
3,1217,NA,NA,NA
4,1217,NA,NA,NA
5,1217,NA,NA,NA
6,1217,NA,NA,NA
7,1217,NA,NA,NA
8,1217,NA,NA,NA
9,1217,NA,NA,NA
10,1217,NA,NA,NA
11,1217,NA,NA,NA
12,1217,NA,NA,NA
1,1218,NA,NA,NA
2,1218,NA,NA,NA
3,1218,NA,NA,NA
4,1218,NA,NA,NA
5,1218,NA,NA,NA
6,1218,NA,NA,NA
7,1218,NA,NA,NA
8,1218,NA,NA,NA
9,1218,NA,NA,NA
10,1218,NA,NA,NA
11,1218,NA,NA,NA
12,1218,NA,NA,NA
1,1219,NA,NA,NA
2,1219,NA,NA,NA
3,1219,NA,NA,NA
4,1219,NA,NA,NA
5,1219,NA,NA,NA
6,1219,NA,NA,NA
7,1219,NA,NA,NA
8,1219,NA,NA,NA
9,1219,NA,NA,NA
10,1219,NA,NA,NA
11,1219,NA,NA,NA
12,1219,NA,NA,NA
1,1220,NA,NA,NA
2,1220,NA,NA,NA
3,1220,NA,NA,NA
4,1220,NA,NA,NA
5,1220,NA,NA,NA
6,1220,NA,NA,NA
7,1220,NA,NA,NA
8,1220,NA,NA,NA
9,1220,NA,NA,NA
10,1220,NA,NA,NA
11,1220,NA,NA,NA
12,1220,NA,NA,NA
1,1221,NA,NA,NA
2,1221,NA,NA,NA
3,1221,NA,NA,NA
4,1221,NA,NA,NA
5,1221,NA,NA,NA
6,1221,NA,NA,NA
7,1221,NA,NA,NA
8,1221,NA,NA,NA
9,1221,NA,NA,NA
10,1221,NA,NA,NA
11,1221,NA,NA,NA
12,1221,NA,NA,NA
1,1222,NA,NA,NA
2,1222,NA,NA,NA
3,1222,NA,NA,NA
4,1222,NA,NA,NA
5,1222,NA,NA,NA
6,1222,NA,NA,NA
7,1222,NA,NA,NA
8,1222,NA,NA,NA
9,1222,NA,NA,NA
10,1222,NA,NA,NA
11,1222,NA,NA,NA
12,1222,NA,NA,NA
1,1223,NA,NA,NA
2,1223,NA,NA,NA
3,1223,NA,NA,NA
4,1223,NA,NA,NA
5,1223,NA,NA,NA
6,1223,NA,NA,NA
7,1223,NA,NA,NA
8,1223,NA,NA,NA
9,1223,NA,NA,NA
10,1223,NA,NA,NA
11,1223,NA,NA,NA
12,1223,NA,NA,NA
1,1224,NA,NA,NA
2,1224,NA,NA,NA
3,1224,NA,NA,NA
4,1224,NA,NA,NA
5,1224,NA,NA,NA
6,1224,NA,NA,NA
7,1224,NA,NA,NA
8,1224,NA,NA,NA
9,1224,NA,NA,NA
10,1224,NA,NA,NA
11,1224,NA,NA,NA
12,1224,NA,NA,NA
1,1225,NA,NA,NA
2,1225,NA,NA,NA
3,1225,NA,NA,NA
4,1225,NA,NA,NA
5,1225,NA,NA,NA
6,1225,NA,NA,NA
7,1225,NA,NA,NA
8,1225,NA,NA,NA
9,1225,NA,NA,NA
10,1225,NA,NA,NA
11,1225,NA,NA,NA
12,1225,NA,NA,NA
1,1226,NA,NA,NA
2,1226,NA,NA,NA
3,1226,NA,NA,NA
4,1226,NA,NA,NA
5,1226,NA,NA,NA
6,1226,NA,NA,NA
7,1226,NA,NA,NA
8,1226,NA,NA,NA
9,1226,NA,NA,NA
10,1226,NA,NA,NA
11,1226,NA,NA,NA
12,1226,NA,NA,NA
1,1227,NA,NA,NA
2,1227,NA,NA,NA
3,1227,NA,NA,NA
4,1227,NA,NA,NA
5,1227,NA,NA,NA
6,1227,NA,NA,NA
7,1227,NA,NA,NA
8,1227,NA,NA,NA
9,1227,NA,NA,NA
10,1227,NA,NA,NA
11,1227,NA,NA,NA
12,1227,NA,NA,NA
1,1228,NA,NA,NA
2,1228,NA,NA,NA
3,1228,NA,NA,NA
4,1228,NA,NA,NA
5,1228,NA,NA,NA
6,1228,NA,NA,NA
7,1228,NA,NA,NA
8,1228,NA,NA,NA
9,1228,NA,NA,NA
10,1228,NA,NA,NA
11,1228,NA,NA,NA
12,1228,NA,NA,NA
1,1229,NA,NA,NA
2,1229,NA,NA,NA
3,1229,NA,NA,NA
4,1229,NA,NA,NA
5,1229,NA,NA,NA
6,1229,NA,NA,NA
7,1229,NA,NA,NA
8,1229,NA,NA,NA
9,1229,NA,NA,NA
10,1229,NA,NA,NA
11,1229,NA,NA,NA
12,1229,NA,NA,NA
1,1230,NA,NA,NA
2,1230,NA,NA,NA
3,1230,NA,NA,NA
4,1230,NA,NA,NA
5,1230,NA,NA,NA
6,1230,NA,NA,NA
7,1230,NA,NA,NA
8,1230,NA,NA,NA
9,1230,NA,NA,NA
10,1230,NA,NA,NA
11,1230,NA,NA,NA
12,1230,NA,NA,NA
1,1231,NA,NA,NA
2,1231,NA,NA,NA
3,1231,NA,NA,NA
4,1231,NA,NA,NA
5,1231,NA,NA,NA
6,1231,NA,NA,NA
7,1231,NA,NA,NA
8,1231,NA,NA,NA
9,1231,NA,NA,NA
10,1231,NA,NA,NA
11,1231,NA,NA,NA
12,1231,NA,NA,NA
1,1232,NA,NA,NA
2,1232,NA,NA,NA
3,1232,NA,NA,NA
4,1232,NA,NA,NA
5,1232,NA,NA,NA
6,1232,NA,NA,NA
7,1232,NA,NA,NA
8,1232,NA,NA,NA
9,1232,NA,NA,NA
10,1232,NA,NA,NA
11,1232,NA,NA,NA
12,1232,NA,NA,NA
1,1233,NA,NA,NA
2,1233,NA,NA,NA
3,1233,NA,NA,NA
4,1233,NA,NA,NA
5,1233,NA,NA,NA
6,1233,NA,NA,NA
7,1233,NA,NA,NA
8,1233,NA,NA,NA
9,1233,NA,NA,NA
10,1233,NA,NA,NA
11,1233,NA,NA,NA
12,1233,NA,NA,NA
1,1234,NA,NA,NA
2,1234,NA,NA,NA
3,1234,NA,NA,NA
4,1234,NA,NA,NA
5,1234,NA,NA,NA
6,1234,NA,NA,NA
7,1234,NA,NA,NA
8,1234,NA,NA,NA
9,1234,NA,NA,NA
10,1234,NA,NA,NA
11,1234,NA,NA,NA
12,1234,NA,NA,NA
1,1235,NA,NA,NA
2,1235,NA,NA,NA
3,1235,NA,NA,NA
4,1235,NA,NA,NA
5,1235,NA,NA,NA
6,1235,NA,NA,NA
7,1235,NA,NA,NA
8,1235,NA,NA,NA
9,1235,NA,NA,NA
10,1235,NA,NA,NA
11,1235,NA,NA,NA
12,1235,NA,NA,NA
1,1236,NA,NA,NA
2,1236,NA,NA,NA
3,1236,NA,NA,NA
4,1236,NA,NA,NA
5,1236,NA,NA,NA
6,1236,NA,NA,NA
7,1236,NA,NA,NA
8,1236,NA,NA,NA
9,1236,NA,NA,NA
10,1236,NA,NA,NA
11,1236,NA,NA,NA
12,1236,NA,NA,NA
1,1237,NA,NA,NA
2,1237,NA,NA,NA
3,1237,NA,NA,NA
4,1237,NA,NA,NA
5,1237,NA,NA,NA
6,1237,NA,NA,NA
7,1237,NA,NA,NA
8,1237,NA,NA,NA
9,1237,NA,NA,NA
10,1237,NA,NA,NA
11,1237,NA,NA,NA
12,1237,NA,NA,NA
1,1238,NA,NA,NA
2,1238,NA,NA,NA
3,1238,NA,NA,NA
4,1238,NA,NA,NA
5,1238,NA,NA,NA
6,1238,NA,NA,NA
7,1238,NA,NA,NA
8,1238,NA,NA,NA
9,1238,NA,NA,NA
10,1238,NA,NA,NA
11,1238,NA,NA,NA
12,1238,NA,NA,NA
1,1239,NA,NA,NA
2,1239,NA,NA,NA
3,1239,NA,NA,NA
4,1239,NA,NA,NA
5,1239,NA,NA,NA
6,1239,NA,NA,NA
7,1239,NA,NA,NA
8,1239,NA,NA,NA
9,1239,NA,NA,NA
10,1239,NA,NA,NA
11,1239,NA,NA,NA
12,1239,NA,NA,NA
1,1240,NA,NA,NA
2,1240,NA,NA,NA
3,1240,NA,NA,NA
4,1240,NA,NA,NA
5,1240,NA,NA,NA
6,1240,NA,NA,NA
7,1240,NA,NA,NA
8,1240,NA,NA,NA
9,1240,NA,NA,NA
10,1240,NA,NA,NA
11,1240,NA,NA,NA
12,1240,NA,NA,NA
1,1241,NA,NA,NA
2,1241,NA,NA,NA
3,1241,NA,NA,NA
4,1241,NA,NA,NA
5,1241,NA,NA,NA
6,1241,NA,NA,NA
7,1241,NA,NA,NA
8,1241,NA,NA,NA
9,1241,NA,NA,NA
10,1241,NA,NA,NA
11,1241,NA,NA,NA
12,1241,NA,NA,NA
1,1242,NA,NA,NA
2,1242,NA,NA,NA
3,1242,NA,NA,NA
4,1242,NA,NA,NA
5,1242,NA,NA,NA
6,1242,NA,NA,NA
7,1242,NA,NA,NA
8,1242,NA,NA,NA
9,1242,NA,NA,NA
10,1242,NA,NA,NA
11,1242,NA,NA,NA
12,1242,NA,NA,NA
1,1243,NA,NA,NA
2,1243,NA,NA,NA
3,1243,NA,NA,NA
4,1243,NA,NA,NA
5,1243,NA,NA,NA
6,1243,NA,NA,NA
