"month","year","logan2013","bear2015","weber2014"
3,1741,3.2303317996897,1.1058309147202,1.9211450713155
4,1741,6.68201934733614,2.78894468197966,4.50005157214844
5,1741,15.606593350303,18.1657742337829,25.7301262037752
6,1741,16.3349769381929,22.8399659875927,29.3521518589938
7,1741,8.48250451964041,6.73655273652166,8.71694559857345
8,1741,5.64948678587286,2.47257735792026,3.80370035664883
9,1741,4.55757759725709,1.7739967017791,2.62978857748358
10,1741,4.0135919641692,1.70000077152427,2.31127250699316
11,1741,3.60041482540105,1.48654853385429,2.04994388979926
12,1741,3.25104447138726,1.38518978926678,1.75672686443253
1,1742,3.14371350732235,1.18388763539255,1.69072466324112
2,1742,2.99666003842324,1.14735673740972,1.71944339964703
3,1742,3.40133407484216,1.32056085046067,2.07907066242428
4,1742,7.08154263356079,2.78894468197966,4.79391813579606
5,1742,15.5671948311774,18.9815439108146,20.7609343250927
6,1742,16.3966624253153,25.8771554027239,23.9554081162788
7,1742,8.52548290922295,8.5743916864723,6.39098116080928
8,1742,5.62058251774355,2.44050667495587,3.10662306612704
9,1742,4.50219838613882,1.70563580204093,2.32601007858612
10,1742,3.96747602849516,1.75780282218693,2.0946460427609
11,1742,3.51246756516705,1.52205328056755,1.91843224597452
12,1742,3.18769068685845,1.3663755999898,1.73163543832067
1,1743,3.06178515343642,1.22012707927549,1.57691993670776
2,1743,2.92869762024301,1.17243552429532,1.63902740935521
3,1743,3.29614683167292,1.33985706398412,1.87728471122211
4,1743,7.60263976448285,2.78894468197966,4.24419780958442
5,1743,16.844585901905,19.3082374988907,21.5576070691214
6,1743,18.7525479315405,20.948018333648,18.3975749031832
7,1743,9.38796610943109,6.9724059549182,4.80123744948517
8,1743,6.10543116473051,2.38489545301898,2.69814450398031
9,1743,4.81954751296974,1.49118915245945,2.04014821988545
10,1743,4.2189394304435,1.50357765668106,1.91374383100856
11,1743,3.7434487506717,1.41303532751229,1.72083579123331
12,1743,3.33124578750414,1.28832395965867,1.54604563636779
1,1744,3.14868285181358,1.19705156634772,1.39829768941707
2,1744,2.84046469026293,1.13177208010591,1.45730558786929
3,1744,3.31798758198256,1.30893016804387,1.68315792168732
4,1744,7.88087635651614,2.78894468197966,3.98697418381363
5,1744,15.606593350303,15.9733697319526,16.4516844691318
6,1744,16.3595298981425,15.8964276977013,12.2413540622423
7,1744,7.81908793727169,4.41363611857241,2.93794930879497
8,1744,5.51912497640416,1.67871658360249,1.99770746383753
9,1744,4.27954344391062,1.34224394593528,1.6914827433126
10,1744,3.80806563170486,1.45314933939748,1.72587948329693
11,1744,3.34784050817333,1.3763838701287,1.62309665717442
12,1744,3.03842240517266,1.29523148425556,1.45223944499136
1,1745,2.78980899936868,0.996872381748367,1.33549345288596
2,1745,2.71971189202258,0.979675829468748,1.41686949270972
3,1745,2.87655555533058,1.10438652653391,1.7112898089677
4,1745,4.97367493289961,2.78894468197966,4.37487248526997
5,1745,13.8271501889606,17.35080852937,22.3026986435462
6,1745,13.9921316329015,18.7011160369225,23.8033906757819
7,1745,7.66403474056078,6.16520310935712,6.63682874299933
8,1745,5.0505746860301,2.48241431308382,3.11255674075865
9,1745,4.11028164377065,1.85559797821199,2.37535763661812
10,1745,3.63817977701212,1.90994857255472,2.31219483905952
11,1745,3.34548062184301,1.57178712549506,2.10321668436833
12,1745,3.0875925881533,1.3780296399394,1.8472515367297
1,1746,2.94228028885793,1.1397077288545,1.71779959390473
2,1746,3.09582299979348,1.11696255281098,1.73963798884593
3,1746,3.40248788041109,1.13809789257341,1.95400738251372
4,1746,8.21885928518782,2.78894468197966,4.29174891930365
5,1746,22.3403725657391,19.038099114546,26.8756773536661
6,1746,28.9981161856218,31.3235811022646,43.6964067584534
7,1746,15.1860555658082,12.0063049104028,14.3724610995178
8,1746,8.2619309678405,4.05067446501605,5.13856128816847
9,1746,6.51149772780117,3.17982805163677,3.32174415399444
10,1746,5.52024102896494,2.60976228145657,2.87338959991618
11,1746,4.85514440147338,1.91989153322314,2.45014811490685
12,1746,4.26513054791862,1.7210004870389,2.10104103204625
1,1747,3.72210155537831,1.35040674829818,1.94973970713785
2,1747,3.54175071206214,1.30475023895143,1.92397537947049
3,1747,3.71189738869143,1.34770165552988,2.03641871985821
4,1747,6.57165237053809,2.78894468197966,3.80834584943458
5,1747,19.9776816969576,21.0532539120124,25.6770662127449
6,1747,22.7554687216758,33.3360600383903,35.6327734050546
7,1747,12.0021154067309,13.0924765424399,11.5290163649787
8,1747,7.37786385610255,4.48602947076358,4.90967196729269
9,1747,5.82252858420697,3.66572759940483,3.2671056566663
10,1747,5.02288336154318,2.61293372321162,2.66471774482148
11,1747,4.43843203345985,1.95674679815065,2.25529069436921
12,1747,4.0326625854409,1.78772690002938,1.97847477756777
1,1748,3.50712421210308,1.34729297010064,1.73950698302891
2,1748,3.34376408920353,1.29695207989322,1.7425558431506
3,1748,4.02932382016301,1.53296946047688,2.30443484406187
4,1748,7.14964608473845,2.78894468197966,5.99175294042236
5,1748,16.0748233105722,19.0075531981986,21.026993681515
6,1748,14.6323174198632,26.6675386279823,20.2729968528296
7,1748,8.13147610746583,7.70433273054409,5.11360126367103
8,1748,5.5336904367922,2.58629320212753,3.02830453381266
9,1748,4.59121089389685,2.7127839232694,2.54164301413304
10,1748,4.0431528838838,2.21384086026682,2.30896148029928
11,1748,3.56418857955023,1.74823323560791,2.07188986718702
12,1748,3.25834325553256,1.4431587953641,1.83231384050265
1,1749,3.1695742230191,1.2384537014272,1.63252852996935
2,1749,3.27362916941915,1.19839854767213,1.64386810931611
3,1749,3.56972091622865,1.23419349362454,1.9405050444757
4,1749,8.20239545168068,2.78894468197966,5.08286351922754
5,1749,19.4050632262077,17.9043416313499,23.9791332124975
6,1749,21.3320751949608,24.4005973606638,29.1962660922618
7,1749,11.4274571054753,7.38347056944718,9.43426665731268
8,1749,6.82481471237517,2.90617425912407,4.06972079118577
9,1749,5.57366839317838,2.24627873517081,2.74524782722021
10,1749,4.82236452822194,1.76700853993932,2.3693916479325
11,1749,4.31957473708373,1.49269431852257,1.99808377244915
12,1749,3.82793343855789,1.27877547326326,1.69905891571094
1,1750,3.49333391087331,1.15627995303453,1.5942435991397
2,1750,3.50394116875697,1.12541426098517,1.52821165874114
3,1750,3.64692422727986,1.07908784862367,1.66708785843778
4,1750,6.890704761096,2.78894468197966,4.49325782041763
5,1750,18.826248854376,14.6093916080953,15.1684510126805
6,1750,19.5351988880751,24.2912144100021,15.6150870539088
7,1750,10.8230564538391,7.33660301380395,4.47839652394714
8,1750,6.58949209426046,2.51837865072816,2.63611522024109
9,1750,5.34788400618568,2.00455925330165,2.06204045965404
10,1750,4.65036537287338,1.54779389788116,1.90465738570865
11,1750,4.16943098829969,1.47830286254924,1.66378719132391
12,1750,3.74736634928929,1.16495128441166,1.45178477205034
1,1751,3.50757490216127,1.05781299133421,1.42798812812046
2,1751,3.52841821591701,1.02050837513026,1.40895515338586
3,1751,3.86660306275531,0.965092855180958,1.53928347661866
4,1751,8.51520118276707,2.78894468197966,4.63300684101412
5,1751,20.9963928357896,16.0060137700929,14.5675898784809
6,1751,21.5373114165855,13.3563656995481,12.7163563329063
7,1751,11.5330003501836,2.85817615331124,3.68198464956785
8,1751,7.04281365927188,1.8971132921943,2.41140213756558
9,1751,5.75911947504108,1.31902832075699,1.97158947086652
10,1751,4.96261774252946,1.2464690622467,1.96749332282179
11,1751,4.4440075094284,1.20546405418511,1.72058650714019
12,1751,3.89850381406089,1.03319286016576,1.52085339334864
1,1752,3.67890494376968,1.0007606975454,1.48827305352446
2,1752,3.41459705845259,0.988547160556372,1.49735351327843
3,1752,3.74720026131522,1.13221299291192,1.80957507173076
4,1752,6.43420227436389,2.78894468197966,4.96537659999503
5,1752,15.9728413451634,18.0669449100274,15.9878736092312
6,1752,15.2180597032824,27.9554300058265,17.6572896382669
7,1752,8.42971152896972,7.7071507721558,4.87239767798724
8,1752,5.58526926967704,2.18586705141279,2.79279439637277
9,1752,4.56880527451593,1.37264447052718,2.28128572889525
10,1752,4.03834204804311,1.62487627839622,2.16689167745346
11,1752,3.61731890970319,1.48300452489588,1.92385388024462
12,1752,3.36359744746533,1.29159486434882,1.75981348712636
1,1753,3.25420495197817,1.27623511606133,1.63463258961398
2,1753,3.12064008170597,1.21531909966926,1.66311065871871
3,1753,3.69513257016495,1.27236862403794,1.97098758346041
4,1753,9.52113369922614,2.78894468197966,5.13087444927704
5,1753,19.8573617311134,17.6188480152618,18.3230378479347
6,1753,22.6065573729929,24.9037400568088,25.7159448383791
7,1753,11.6187351687984,7.60048369181686,7.32711366780766
8,1753,7.0373748202811,2.2042959604283,3.15313011557225
9,1753,5.56219461119412,1.15370676146983,2.32386266284557
10,1753,4.8183428978441,1.35326666269353,2.30426511090317
11,1753,4.21158581407512,1.32663723409338,2.04400448190201
12,1753,3.64641779418927,1.22113544889182,1.829494986629
1,1754,3.4794605534273,1.27436673142797,1.71202991672868
2,1754,3.18155388377166,1.2048220613271,1.70315270141377
3,1754,3.71809901244567,1.281543855408,2.02266818609622
4,1754,9.22092276368796,2.78894468197966,5.08765584417959
5,1754,17.429385952769,15.5752974733312,16.2985384702468
6,1754,19.0945924568503,23.0924693467239,27.9470021531684
7,1754,9.71090200227069,7.35494922634984,8.31223867810816
8,1754,6.3408535347705,2.06915999406063,3.30480575726295
9,1754,5.00678675331702,0.991546690540989,2.36751375040104
10,1754,4.39256276203838,1.10361582282227,2.13769063094573
11,1754,3.82476612063464,1.17796174746553,1.90953616378253
12,1754,3.2093629430171,1.05982878826067,1.70291588648811
1,1755,3.1108008473891,1.18700413019061,1.60387595881902
2,1755,2.83009290490703,1.11267005909927,1.58231617658547
3,1755,3.08663709454463,1.12248947848231,1.84856982480075
4,1755,5.70382972464941,2.78894468197966,4.97113722409946
5,1755,10.3004752151516,13.3624375309852,13.7806954735117
6,1755,8.20345590118724,15.1980319952808,19.195308696415
7,1755,4.47946556104316,3.3984760477011,5.43290274608886
8,1755,3.69988416631395,1.33376020654582,2.63361115567675
9,1755,3.09984928353376,0.772554672227551,1.94833390246216
10,1755,2.86515304532662,0.825264493816723,1.75898568080685
11,1755,2.61389320191666,1.04254623301606,1.56185642596246
12,1755,2.35373217925108,0.938493834885892,1.35217543211627
1,1756,2.50816787864778,0.963844270169741,1.3339017870231
2,1756,2.35261457244123,0.918101937815374,1.34818700896012
3,1756,2.57886522845612,0.876197104795376,1.36477497224603
4,1756,6.3302896732195,2.78894468197966,3.60214536667739
5,1756,11.288543292989,14.7396538832373,12.5772358984629
6,1756,9.57858967227676,9.95025317563781,7.71068817857732
7,1756,4.62656403362021,1.54885100978795,1.88883033225413
8,1756,3.74765410804457,0.936279087722453,1.51252282245486
9,1756,3.06745732878047,0.628110468679849,1.23802996515318
10,1756,2.83441053171685,0.889285338478096,1.35682485128683
11,1756,2.62628872160884,0.977297556132231,1.34197542223117
12,1756,2.57270908059523,0.959012048176953,1.23770460178293
1,1757,2.40379669863988,0.857304994747407,1.18279444823503
2,1757,2.37362878641523,0.858706480156378,1.24476540596404
3,1757,2.70222381382192,1.01033266168386,1.51087545763375
4,1757,5.94943300737299,2.78894468197966,4.6770432201281
5,1757,11.9448595833296,14.7886635579471,14.5657246323595
6,1757,11.2658828245236,22.9720295670047,11.8573165968632
7,1757,6.01387575592541,6.21029048214618,2.82950893342926
8,1757,4.21231326083827,1.68068004484252,1.79619288744177
9,1757,3.50959546143862,0.949094316706555,1.55797890908122
10,1757,3.14663122077487,1.29761265652703,1.64325249606226
11,1757,2.90165025046203,1.26458393826591,1.56840353758668
12,1757,2.61868191085726,1.02261375386881,1.42567436772705
1,1758,2.6694422032551,1.15056804420509,1.39842673783139
2,1758,2.61802843913661,1.09423312726741,1.44101517554409
3,1758,3.00985265242325,1.12477746587577,1.61890797799628
4,1758,6.88756784468461,2.78894468197966,4.03729167063515
5,1758,15.3196708771734,14.9061854677745,16.0416165528335
6,1758,16.9552283719326,18.439893956036,20.3606663812247
7,1758,8.69788312038373,5.41933271404231,5.7794359173896
8,1758,5.56275401815955,1.99810277470155,2.83651948647586
9,1758,4.45241324856043,1.36201309442609,2.10702085306827
10,1758,3.90329649479346,1.22495808987983,1.92556369710498
11,1758,3.47949399217858,1.25077982630054,1.7270766465396
12,1758,3.13850097104745,1.14550108537664,1.5170542899265
1,1759,2.90810055160733,1.08625321690102,1.45409582868332
2,1759,2.73908378292162,1.03012049282803,1.49189734699763
3,1759,3.29597208422896,1.12862519706098,1.72807364786
4,1759,8.30077826476569,2.78894468197966,4.39305773666699
5,1759,15.2680147295675,15.2744655881411,16.9143195677322
6,1759,15.6305945979135,13.7629350239868,16.2066779325134
7,1759,7.67833824923314,3.25604524057379,4.33657569374454
8,1759,5.40911193826048,1.63262120757325,2.44456353462532
9,1759,4.32295737172737,1.23245924662209,1.96435710392957
10,1759,3.82751264660066,1.25679923017184,1.95452957452712
11,1759,3.37068688767489,1.2306063354288,1.77782162083049
12,1759,2.94132246165848,1.15054499811061,1.5536300035055
1,1760,2.73832765928915,1.02828970598418,1.4333151901178
2,1760,2.55089441681596,0.995367375168811,1.49073898318386
3,1760,2.68460173019201,1.04986549002939,1.76877892204675
4,1760,4.21192915828542,2.78894468197966,4.21491325171038
5,1760,9.39372601857653,15.2149788305901,19.4647080175346
6,1760,8.05502798016221,20.7285653884441,28.5757303414194
7,1760,4.40260322633719,6.68174991064857,7.87300311086106
8,1760,3.59156139298331,2.21027457857926,3.29328255222773
9,1760,2.95740558627025,1.78035182294237,2.39656256294422
10,1760,2.72414599612021,1.61305481391683,2.20469194488269
11,1760,2.48284136814954,1.41603303487331,2.01509703021423
12,1760,2.31166506659592,1.3432008111587,1.73827128470653
1,1761,2.17439961122448,1.14674328213861,1.70656952908097
2,1761,2.31724264476516,1.11124676046134,1.70540025792255
3,1761,2.71645487018645,1.18672891353192,2.09011823149476
4,1761,5.66306560833501,2.78894468197966,5.30005927214956
5,1761,12.0207912326256,16.1617148135068,21.3077313724168
6,1761,12.7714163899793,27.1676169372646,35.5425902930199
7,1761,7.30103490957629,9.61501908605767,10.6969745924988
8,1761,4.62450353851923,2.96454101898741,4.04410100138556
9,1761,3.92670641691668,2.07886587980015,2.87243299683513
10,1761,3.4560603952142,1.77516960415062,2.57586568618833
11,1761,3.13369446927711,1.5205141626939,2.21456649796485
12,1761,2.72897175222836,1.310498570764,1.89045559671721
1,1762,2.78585580317526,1.33327113842079,1.87160519808318
2,1762,2.69785531740812,1.25100769794455,1.86620330878057
3,1762,3.16645003360736,1.22598136838406,2.0242393549743
4,1762,6.53649230497927,2.78894468197966,3.99220023494166
5,1762,15.4130554814573,17.7785481752372,19.5698817697526
6,1762,17.1145353387783,22.3447617374585,31.5191602060545
7,1762,8.87093110048951,7.21982506159357,9.07040682258551
8,1762,5.7475058969719,2.6217454189226,3.89377686531131
9,1762,4.58030463373987,2.06866779939422,2.67472000519508
10,1762,4.00970362145522,1.54972485291976,2.27313449843089
11,1762,3.51198123991661,1.43581669481208,1.98140115703685
12,1762,3.22455544302147,1.41659781442181,1.73771049940819
1,1763,2.95468531345777,1.11902899556927,1.55947507419529
2,1763,2.79955365684249,1.07415291891132,1.5499639294886
3,1763,3.27151486879158,1.12575105946783,1.82069630676283
4,1763,6.41710179714157,2.78894468197966,4.51658899026453
5,1763,14.7632285028033,15.3517397011313,14.3629302026633
6,1763,14.9785228509454,17.1703107060499,16.8908785546417
7,1763,7.96636277994836,5.51003400323293,4.00176396155698
8,1763,5.31792693775996,1.90531912974019,2.2556276942361
9,1763,4.27038071344733,1.40346328803539,1.93031663774656
10,1763,3.76099053271008,1.32994158349686,1.87844915171258
11,1763,3.32365842318949,1.23490867421292,1.79701917227831
12,1763,2.98027648583246,1.08975189777337,1.63972877664961
1,1764,2.75323252825717,1.06372482914195,1.48400675866356
2,1764,2.74066170874011,1.03240558507721,1.51455870806598
3,1764,3.18170784376511,1.06886359321365,1.82018407485947
4,1764,6.3082463246394,2.78894468197966,4.49513274111341
5,1764,14.9666253566617,14.6071520060046,18.4750020010118
6,1764,16.5250519583855,22.9387469201934,32.1638862846713
7,1764,8.93409981920555,8.31598670196321,9.13106441472792
8,1764,5.69665744141478,2.54762946583202,3.68844145980194
9,1764,4.61185878715167,1.68543826591843,2.64701184225424
10,1764,4.00630416402932,1.36305373408988,2.22536947690247
11,1764,3.51372167804144,1.37878366741642,1.92800096309712
12,1764,3.03258426390326,1.20615227963649,1.64801594087643
1,1765,2.93612331811323,1.14058905563849,1.58036726971332
2,1765,2.69192119851313,1.07689041391664,1.59525169171966
3,1765,3.00397675284861,1.08207474253638,1.82484100180571
4,1765,4.78593461027207,2.78894468197966,4.39912369325514
5,1765,11.0524753106414,15.7047195019672,15.1443342648442
6,1765,8.9186326678628,13.7378622752991,16.923578384966
7,1765,4.86116218991396,3.16837743936418,4.0058998925518
8,1765,3.8916172476798,1.55728651599104,2.30588774173345
9,1765,3.20291215266172,1.40397478821768,1.89857465778797
10,1765,2.92826041554699,1.31017806763148,1.92327941272905
11,1765,2.6613302228355,1.20955537495672,1.80727798092015
12,1765,2.53782609169447,1.17731287636881,1.60412625184691
1,1766,2.32775034458819,0.953358189300944,1.44623799888528
2,1766,2.57230680021347,0.957537843358373,1.47307943638033
3,1766,2.96719899106501,1.04916320221092,1.79341537236397
4,1766,6.05713563328636,2.78894468197966,4.86974124992216
5,1766,17.3817721805136,14.8643551593613,19.3376649455648
6,1766,21.0866000064505,30.233070642477,30.6985683105041
7,1766,11.9865217355547,11.8495722854741,8.78969364377088
8,1766,6.54759423306882,3.33238990975706,3.54082596535488
9,1766,5.39808190970577,2.00859954248988,2.6852403765249
10,1766,4.56085283784142,1.79143890500406,2.52391982425497
11,1766,4.10134641511907,1.61653959805428,2.16425190926412
12,1766,3.44647689088588,1.25746244080839,1.84866611210973
1,1767,3.47246552580045,1.20651097912836,1.83227820084335
2,1767,3.47890794757931,1.15295070154562,1.76485614991083
3,1767,3.90648362625691,1.05705148311902,2.07323347394204
4,1767,7.39081215808547,2.78894468197966,5.31361101002604
5,1767,20.2649094080095,17.1179492373724,18.0354032105519
6,1767,21.8644592435275,19.877214111393,37.62581093419
7,1767,12.3790470150954,5.75827978175963,12.0417165974894
8,1767,7.11555437318438,2.64304623095588,4.57265123310623
9,1767,5.8214350912914,2.12546613134282,3.23249456396736
10,1767,4.9995585131274,1.79932009770467,2.96682381720012
11,1767,4.42438347050477,1.49434202259554,2.49784120914175
12,1767,3.98036449381832,1.28628713621977,2.19029586082134
1,1768,3.65742418372621,1.15022368689442,1.87568207832334
2,1768,3.62548769538623,1.12276411479392,1.83189624267408
3,1768,4.09545732042947,1.09839825900571,2.16041503313352
4,1768,6.86568511166872,2.78894468197966,4.72266270260847
5,1768,21.5400962525608,16.8834025317665,20.1525819445822
6,1768,24.9540489664245,32.8430406056858,46.1776663807895
7,1768,13.920248538329,12.3942397335573,13.660110604687
8,1768,7.96117008679057,3.65509764893269,5.01788218158934
9,1768,6.31676670701691,3.09037571863871,3.51148087645008
10,1768,5.35459115424619,2.00708173760668,2.84142738774654
11,1768,4.59998375625285,1.6127767029341,2.46274458172148
12,1768,4.05265734838444,1.44707708070863,2.12876186665858
1,1769,3.62858838352294,1.36273650166073,1.93910051758617
2,1769,3.4357114017305,1.29204380417543,1.87754677919403
3,1769,3.99184613795444,1.34032626495553,2.2330824872486
4,1769,7.29695552079093,2.78894468197966,4.79105878293252
5,1769,18.86584072204,16.1086437037633,19.4017083246253
6,1769,21.4007173907218,27.5522903445348,38.9441212129676
7,1769,11.6055629216958,10.2894063368967,11.8979411678269
8,1769,7.06471916195033,3.10340364414669,4.677407685506
9,1769,5.61318957358457,2.38953481564145,3.27702883458212
10,1769,4.83020337691135,1.61525865445658,2.60465570081215
11,1769,4.15500752984227,1.52765703426108,2.17807546029195
12,1769,3.64003934008725,1.35703245348254,1.86907327668004
1,1770,3.35128112651913,1.2706764768796,1.7313549342369
2,1770,3.08743096245973,1.18001162146445,1.69672669822784
3,1770,3.50815448983337,1.15374635411949,1.99928591179411
4,1770,5.84856926631546,2.78894468197966,4.98569783479321
5,1770,14.5701740221962,14.3683571844356,15.0197668462081
6,1770,13.2576504338736,13.2929274489852,22.4051908149022
7,1770,7.40421605376101,3.06900912471794,6.04707711963433
8,1770,5.13338314655007,1.66405211725671,2.91249278038724
9,1770,4.16056560373225,1.55904241842915,2.2850381521567
10,1770,3.71385046047194,1.22105750629611,2.11512003751227
11,1770,3.31719259485085,1.1539150617866,1.93810172652711
12,1770,3.05623255758105,1.10280745893639,1.67837173394734
1,1771,2.99787952408486,0.978590610993938,1.57687765851402
2,1771,3.15965095326896,0.966609155581701,1.59395953523759
3,1771,3.54330901211697,0.924385388919198,1.73110426747679
4,1771,8.29747767048757,2.78894468197966,4.07325081742592
5,1771,23.6178931396301,15.7613685927324,20.6650340117135
6,1771,29.572008617602,25.6302576947653,31.4795402160075
7,1771,15.5191078438969,8.45807079093019,9.24637696080051
8,1771,8.55805685273389,2.95194990489258,3.81063637316729
9,1771,6.72377528225513,2.05559007896581,2.59925665913797
10,1771,5.66100216703456,1.52095705847955,2.19600816307294
11,1771,4.93722582153394,1.43030289387976,1.93548904056826
12,1771,4.24689476861772,1.2348090911945,1.65849867005612
1,1772,3.74791303326494,1.10350087767226,1.54975007184
2,1772,3.46613596520395,1.05961772376028,1.54324507409122
3,1772,3.82965888593589,1.06699951947147,1.81626026560441
4,1772,7.18411447711813,2.78894468197966,5.07258672990868
5,1772,17.7693366319835,14.6374989865326,13.7608546851662
6,1772,16.8068553203095,15.8336909596446,15.236401600866
7,1772,9.12637489024087,4.16025148661424,3.5135145408639
8,1772,6.1380896867932,1.77071040310012,2.02374216782247
9,1772,4.88616007775088,1.35725975800644,1.7059480673257
10,1772,4.3019988291406,1.33653095502376,1.73010730533117
11,1772,3.81622888328399,1.24833837381757,1.60821609593402
12,1772,3.29214185591944,1.02036706845625,1.42597530237361
1,1773,3.28920299280127,0.944787126680454,1.33813462385463
2,1773,3.28067861691912,0.940013889117917,1.33264161074793
3,1773,3.62238801318948,0.931345250176336,1.54510485188963
4,1773,7.3181471106156,2.78894468197966,4.59114031272036
5,1773,18.7923087646928,14.6168853774821,14.2849701799893
6,1773,19.3618373863823,22.43230258557,14.2863000140801
7,1773,10.5238483580293,6.36430921561598,3.61000661463799
8,1773,6.47571781367253,2.04738316328061,2.2357853247245
9,1773,5.2290526586509,1.62734825280617,1.85995984440599
10,1773,4.54033809211337,1.50851068279476,1.84988707005659
11,1773,4.02332849405894,1.39884773506787,1.64999902480866
12,1773,3.63765312565794,1.10768910583463,1.46457486931911
1,1774,3.22849696001638,1.02229083899909,1.2089012801745
2,1774,3.15033776964766,1.00332402595239,1.26605784719199
3,1774,3.31990288582555,1.05762746163438,1.45487826188327
4,1774,5.6591910250929,2.78894468197966,3.83356187576074
5,1774,18.0146619680494,14.1309182649798,16.8805508009789
6,1774,18.7727929143367,18.3339429743564,15.4397621301285
7,1774,10.0091760156056,5.73654933501041,3.88521139829752
8,1774,6.28943476232041,2.25952558662707,2.34799782158974
9,1774,4.98355035895407,1.96465964147523,1.96120904488447
10,1774,4.32012131496912,1.5273343740557,1.83366806076632
11,1774,3.89150803336694,1.37756952739524,1.77931446325712
12,1774,3.56753431601292,1.18071395799587,1.55820617723425
1,1775,3.2914131751985,0.991844843334444,1.39319719955578
2,1775,3.47715348617342,0.987382849787555,1.43474130106405
3,1775,3.6252465677385,0.927968047160192,1.69917620815443
4,1775,8.31158219029826,2.78894468197966,4.53874735188079
5,1775,23.653235127527,14.7184094450446,22.3829457326507
6,1775,29.4547395167918,23.8992376293843,38.606561287436
7,1775,15.665739967201,9.35177471361004,11.6225133734791
8,1775,8.59634555623016,3.03222838576204,4.08792004588799
9,1775,6.72706644427838,2.13944397856307,2.70488552643631
10,1775,5.69058962154203,1.61192873451119,2.34326455961809
11,1775,4.98137564679102,1.39481329896414,2.06924216563282
12,1775,4.21494278296957,1.15511140131349,1.74373487108285
1,1776,3.90361690818825,1.11996802789087,1.70298970742063
2,1776,3.76397731286065,1.09129476116351,1.63874904299029
3,1776,3.87075423243182,1.0224053944533,1.75490555879861
4,1776,8.21303186141332,2.78894468197966,4.31884184780626
5,1776,18.4414930461948,15.7254512073636,18.5219873557672
6,1776,18.5424827523069,24.0062561935512,21.7820920275643
7,1776,9.64799361616045,7.02577831826814,6.7384430203877
8,1776,6.49629862559087,2.45561047468704,3.32557926424512
9,1776,5.21563258720547,1.80599430521334,2.35079410087967
10,1776,4.59099065047221,1.33534225813418,2.08554610497619
11,1776,4.04206601216415,1.31310082640742,1.81273852777624
12,1776,3.56441967728642,1.10684643625934,1.58173727494693
1,1777,3.07338243096292,1.07445269237704,1.35838394914907
2,1777,2.89347571982127,1.02857430246158,1.37636522472221
3,1777,2.82592712623046,0.952224468979825,1.53593030478394
4,1777,3.67548202519894,2.78894468197966,4.33841437162576
5,1777,8.77286837837018,13.0456323857296,15.7183746190121
6,1777,5.3443322266714,12.4259657691106,12.5165502980248
7,1777,3.1130424296352,2.31736289429317,3.05859684859271
8,1777,2.9967209256791,1.3567766877286,2.06634420708708
9,1777,2.59308736316813,1.2995068447775,1.67194819497007
10,1777,2.44840113296179,0.919965629571627,1.62685524190941
11,1777,2.32127331276302,1.04159077647288,1.53523954274771
12,1777,2.24308229154994,0.911747463221741,1.30697427544484
1,1778,2.30620984127335,0.858955681981629,1.28408376377674
2,1778,2.53171596977833,0.847379668706254,1.29329827944814
3,1778,2.77867318601518,0.775425133855591,1.44164903309116
4,1778,6.87161078855211,2.78894468197966,4.51000609022105
5,1778,14.3075853693632,13.5159851139048,15.7427885748643
6,1778,13.8185429360302,13.7294134817683,14.3389903088017
7,1778,7.40529091855163,2.6536451957104,3.98120145022989
8,1778,4.83439948933698,1.3569968409269,2.27695869404863
9,1778,4.09133355304265,0.933464816697225,1.74618388968702
10,1778,3.61369438924578,0.941856414460863,1.74499138654969
11,1778,3.31996966296013,1.04823380108924,1.61076307405387
12,1778,3.0433935102655,0.887223664495508,1.3975133003517
1,1779,2.74902144945346,0.887650590156951,1.35599448282728
2,1779,2.77006968131096,0.879324859209828,1.39418937923808
3,1779,2.92943425058795,0.8821629144819,1.56493645995933
4,1779,6.3035012376081,2.78894468197966,4.54340495292375
5,1779,14.5898448660348,15.382997163955,16.8204619221551
6,1779,14.4652089179435,17.8191660342305,15.8430533366693
7,1779,7.84180623534973,4.88474077574379,4.01347783201803
8,1779,5.21983275324813,1.85947854928253,2.1675365979218
9,1779,4.27242622751182,1.00368717068614,1.69116813744131
10,1779,3.78186564865752,1.21128348053557,1.73975506394174
11,1779,3.45418263667172,1.23468173320019,1.60103432917072
12,1779,3.00820310798084,1.02778265525244,1.4176803219162
1,1780,2.93727278383676,0.9786549924984,1.41461506034112
2,1780,2.98167541977532,0.961118262670207,1.42641808869027
3,1780,3.40833938458544,0.993310746935123,1.66567321200819
4,1780,8.19742729780967,2.78894468197966,5.41388666596012
5,1780,16.0103595695296,16.0852527987721,14.848995624277
6,1780,14.9086241854249,19.0273786773817,11.196507167334
7,1780,8.06201973026301,4.16208170782054,2.72836804468186
8,1780,5.41592173108291,1.77979497438885,1.86557341606178
9,1780,4.53050860970243,1.1883867882735,1.60312179415296
10,1780,3.99713734052293,1.35364567251815,1.72757740972586
11,1780,3.61343554031454,1.2483215340624,1.57527164654058
12,1780,3.09135164898049,1.00154331871725,1.40522366680569
1,1781,3.0636021067066,1.11205932732645,1.40474118289854
2,1781,2.86534209554108,1.07563786473169,1.47917390456205
3,1781,3.23460103710409,1.25297455629399,1.69368888395661
4,1781,7.58160409980821,2.78894468197966,4.69483747580137
5,1781,13.7034802329458,18.1386280969719,17.4471684339539
